"","geneid_3310","geneid_2978","geneid_6352","geneid_2621","geneid_5337","geneid_10594","geneid_826","geneid_11224","geneid_1982","geneid_8664","geneid_11315","geneid_6727","geneid_2665","geneid_6135","geneid_377","geneid_3183","geneid_4735","geneid_3178","geneid_6233","geneid_6207","geneid_2197","geneid_1072","geneid_6141","geneid_8665","geneid_6193","geneid_6155","geneid_6164","geneid_4677","geneid_56910","geneid_6143","geneid_5250","geneid_6205","geneid_6133","geneid_1655","geneid_6128","geneid_23399","geneid_4736","geneid_11335","geneid_10657","geneid_51493","geneid_2079","geneid_23","geneid_1603","geneid_7528","geneid_10899","geneid_11143","geneid_7705","geneid_9092","geneid_3608","geneid_9552","geneid_8882","geneid_6881","geneid_10438","geneid_4841","geneid_23020","geneid_387","geneid_10921","geneid_6229","geneid_6156","geneid_3326","geneid_375","geneid_3550","geneid_821","geneid_9733","geneid_27013","geneid_10285","geneid_4670","geneid_2987","geneid_79036","geneid_4946","geneid_533","geneid_23326","geneid_10944","geneid_6923","geneid_1327","geneid_10959","geneid_6124","geneid_2339","geneid_6230","geneid_6167","geneid_3094","geneid_1938","geneid_6204","geneid_3190","geneid_51433","geneid_3192","geneid_8661","geneid_7184","geneid_4478","geneid_81","geneid_351","geneid_5573","geneid_1832","geneid_5885","geneid_9948","geneid_4691","geneid_163","geneid_1173","geneid_1213","geneid_9761"
"KM_H2",6.18073159053694,3.7469916218066,10.5902550561395,6.63991571388674,4.48465738540146,9.76613867912975,9.96152500717889,13.0787012196661,11.6548361460228,11.6918031176893,12.6365636607313,11.6609681670087,11.6676703299867,13.2295072377658,10.9540187692691,11.7559952933892,11.8292524153286,13.6237822624774,13.5164358291543,13.8717680146178,12.6464581881339,13.289185213364,13.3086000705689,12.726873482277,13.5578658104318,13.6768691091922,13.2079256182074,11.6847135898154,11.4531669540035,13.4969167633852,13.0285568645336,13.9472313203842,13.6646790411117,11.8090678679998,13.5300768884037,8.96613124402266,13.0347739628825,11.4845413566872,12.0818418001305,9.60495488645534,12.8834271301006,10.3211935239963,10.787531068605,11.3922108916806,11.0757580965478,8.49753782081525,10.5962266477684,10.248638854231,11.2723726314025,9.55463129693573,8.95874953438016,10.8862432601127,10.2415691430427,12.7390312251585,11.2065058236459,12.2693974274271,11.0759051429996,14.1790785946888,13.6282378344361,11.9104230688392,11.9413790234095,10.7032547442302,12.4351112044145,9.37927069003268,8.79456036646971,9.63413609296734,11.207708537332,10.1034173040697,10.2636135471268,12.7601042179961,10.0956678306597,10.0949871607823,11.2038393529591,11.2879737076326,12.3449662799413,11.2677974994988,13.3271965015823,11.2882906132636,12.9375489317607,13.7899207310574,12.3511830159072,13.0327209879039,13.617574226172,11.3285496545185,11.2778046811913,12.1346302799576,10.5557040917968,12.287105004888,10.3002617930476,8.15986411955095,4.1044582515515,10.4523860064797,4.26738308762847,11.9474539682295,10.2753486962473,11.983194790853,9.34126152066085,10.3599009439413,11.9292787349803,9.73488617011527
"KMOE_2",7.27280058913979,3.74295390773505,5.31378939483058,5.80404770419844,4.55015514423968,10.088655722484,11.1575351689609,12.2588525483818,12.1112786457409,11.9449628950149,12.111232542519,11.8576946641921,12.4346426536924,13.1686294734665,10.5671706745867,11.9405197865014,11.3544385934522,13.5732453147276,13.4925045124203,13.7700808292922,13.0456770321428,13.280887353358,13.4208463048862,12.3990408864694,13.4184102226259,13.880613045319,13.1405402509054,12.1602491880221,11.3326222870095,13.6926111689047,12.9807814568605,14.0980805388305,13.6262416063959,11.9743254394945,13.2508700722933,9.35775495864069,13.1615098820862,11.755668196464,12.1531689103638,9.85980987781106,12.2402993788255,10.3685154249798,10.8302113413465,11.1730449445431,11.4542012878069,9.7224909406249,11.5033897665717,9.50459219589771,10.7778437179873,9.69916770903569,9.96031810530109,10.9189655704205,9.84275737591868,13.0826436001192,11.2977769568384,12.2485022962387,11.3145386077292,14.1484784006861,13.815209594553,12.3702712382415,11.9593671531702,10.5508763721917,12.5153766157983,9.10057798111569,9.07219175228363,10.6326989661237,10.9590654404931,9.04644611860998,9.93381204207869,12.8943013428476,10.6576416730959,9.96865036750439,11.5694262129509,10.6837756605481,12.0973185741937,11.5422102679714,13.0863171924461,11.0973810629809,13.1318538940824,13.7604743150933,12.0190456903441,13.1449888590602,13.8694752550019,10.8160860343457,12.3912160769966,11.9719839693537,11.6216298283327,11.7940883075988,12.5200659683869,9.46648529539033,3.79122673718327,11.53284277167,4.39131049443285,11.3606671630167,10.9697627816035,12.4620281013764,10.1173166044393,9.6035263482927,12.3442575026194,11.4426072524877
"KNS_42",4.41329605791771,3.72458697317002,4.45859149077929,6.10627481343874,4.36562894291906,10.1044524188821,10.9449401715544,12.2859328221518,11.7771409449958,10.2449827994546,11.9950357933297,12.8814275874439,12.060050252902,12.6410454377391,11.0268846641916,11.7244144119741,12.8368079937014,13.1557985743116,13.5174993456319,13.167699932571,12.7964966354619,13.8294062722082,12.9380630413058,11.228848127359,12.9131273793008,13.5518528466245,13.1969860671287,12.2214226039315,12.1136771956428,13.3667126750227,12.5945612348958,13.9875769839798,13.537728389374,12.5364967271601,12.8792955948824,9.46479358665576,12.4138260753316,12.0898531844278,11.8516193904761,11.0386457559701,12.3994081505372,9.64363829471078,11.4387160914605,10.8045880860124,11.6770495027699,9.36211060739006,10.8722606167783,8.41760960405202,11.070738172716,10.1847343932587,9.38406929729413,10.4693803587621,9.84291982623483,12.8533051439464,10.8820971166304,12.5208925658921,10.9859750046568,13.8654090931444,13.4540617674969,11.4480071008298,12.0685760990188,9.93109178355614,12.1667751473865,8.11542588611975,9.23586006769942,9.95575088080094,10.1255866299326,10.4453509252938,10.3553965031972,13.2374269736651,10.4638430034457,10.9158561476872,10.5362327506314,11.4756444578598,11.8215725563425,11.7834474357941,12.7766243816422,10.9500244648927,12.8776237750836,13.7100870049781,11.5637649181612,13.2480987497384,13.7167023829541,11.5256042729652,10.5148815494454,11.5971679953652,10.8655541612457,12.2545194535314,10.731445381305,9.40313598555519,9.29973727979733,11.252777434813,10.653939314428,10.724233143122,9.80616933529043,12.0785307202188,8.98782927007886,11.3554421411948,12.7771721817825,9.4565195052282
"KNS_81_FD",4.5183720785531,3.85733623619134,4.30321336171639,10.806638650192,4.39652662414512,9.76951123463602,11.501105585516,12.5625678557686,12.5260656171678,10.4621370970994,12.1670469571688,12.8389830531716,11.562600112104,11.7906658124358,10.9582663226074,11.5214768168992,12.2444019300355,12.9642758569845,13.3970859564229,13.3572192835881,12.0487492303902,13.7094316054878,12.7357688012597,11.8930389019206,12.7065905653588,13.3018335942173,12.8722930560985,11.7097941435731,11.0535144294197,13.2252307172055,12.6731292941723,13.6277926298836,13.6732717006939,12.4735140029668,13.0866676487193,8.8192319669,12.2475716596322,12.2618787102433,11.3386886389612,9.50548780715312,12.0751245849176,9.27158529308618,11.048755703001,10.1005472535312,11.1505144937253,8.34532446767375,10.605000149098,8.4472889783947,11.1801444022807,9.93267075286226,8.9927401917739,10.9214838483417,10.2532017053647,12.5446711842261,10.7206838834084,12.5188135489939,11.0346231437235,13.6463508717617,13.6181331736514,11.9806398585277,12.0483691134724,10.6481616476486,12.2287616507812,7.69178674752574,8.65019606845121,9.1449964911127,9.89066080049435,10.4035508338919,9.68493365098706,13.2189159237867,10.8523095336104,11.0788555214712,11.464981927798,11.9579310858781,11.9970072622684,11.7388237562947,12.6623796656063,11.1313545365875,12.68585563631,13.4357900320609,12.226555433996,12.5178176212411,13.5343453921805,11.1730543655802,10.2798115597403,11.2891934220697,9.81301570287789,12.3130990287774,10.8841996084226,10.6091474351498,10.8532197483879,10.9325278978731,4.37858927409946,11.239759586066,11.3426384885895,11.683477404022,9.77688670531357,11.7457150992241,12.4544626613925,9.25502636286047
"KOSC_2",4.48214063882964,3.7347721993714,7.01165764039935,9.13150835324327,6.43126762420987,10.4274269838443,11.8529000935628,12.8500608252399,12.2368319139965,12.0762105753256,12.0272794123599,12.0383931499281,12.0392819714388,13.2526622591724,11.6321170779124,11.9124792809167,11.9924861577306,13.3467605277486,13.5694555247971,13.835830691125,12.9949203422359,13.9506052007523,12.7025421373448,11.866752988282,12.9375971025536,13.3390212712481,13.2647808646822,11.5645118316206,11.3127815831754,13.3359215308911,12.476283684414,13.9099556700597,13.5590204914301,11.4175642681233,13.2262866845356,9.84261330146772,12.6762028747996,11.8752737286369,11.9825070529776,10.2134393315795,12.6854120994996,10.3692670794499,11.3292353011876,11.1571243095334,11.007246573155,7.97886419274422,10.6538882128733,10.2621783084938,10.5447741298312,9.52225620998064,9.47278386288526,10.8958023349181,9.19110975611208,12.9874625603319,11.323477617909,12.1586728342966,11.4706709934532,14.06316371666,13.7014623462384,12.4313982076286,11.8049192387984,10.1764043203309,11.6013619389957,7.99652651541611,8.5267333415809,10.2362496474945,10.0575720430354,9.72709557967601,9.89147253007837,13.0636935112796,9.70769931064717,10.2365118552402,10.446749917195,11.2372596222265,11.6748440866627,11.3207902464888,12.7691934118153,11.3318973651297,12.6360402914894,13.8662723046413,11.2332458315982,13.0197823190693,13.7909469142403,11.8460205187856,10.1933709131998,11.7079877758204,10.3382131926617,12.4785592874414,9.97890049221528,10.3382636440184,10.8494057826417,10.2451145188247,12.1181656894214,10.9349709376784,10.4490299772554,12.066382985896,9.68578747168113,11.0981141645748,11.5084097775041,9.10611339590622
"KP_4",4.32751057674944,3.66784709780544,3.989423736257,7.66172084464192,4.30750190651337,10.536784183255,11.3390314487451,12.9876037375798,11.6733597764786,11.7837907806319,12.2884838286908,11.9722914315048,11.7447812487548,13.1839910149145,10.7915901155987,12.0658958034088,12.3792707540145,13.6164931407818,13.5546418977732,13.6889578399971,12.942910870531,13.5654572873957,13.202225127548,12.4566073125449,13.052397342154,13.8720206123368,12.9899843975289,11.9509817300256,11.1079726171154,13.7407468682429,13.0557113585403,13.8263233642392,13.5504240213359,12.6034952716779,13.1284194760126,10.0166852067912,13.3897420231665,12.1329955780796,12.2865137565989,10.0123501575929,12.6470206763204,9.02906675833143,11.3458589451767,11.3774835105865,10.6283986782828,9.09024270945423,10.9741591732594,9.35654662165278,9.99564220707416,10.6723594934634,9.70353091604758,11.1736906920075,9.99923171622298,13.098488252517,10.8810899485412,12.4600207112142,11.1016393012452,14.0258612588142,13.6983758882255,12.0090644115874,11.3528531908033,10.5001198495993,12.1132279244389,8.59300693254533,9.82886044766596,10.3651283680453,10.8842076121992,8.82332508522228,10.0394659117702,12.2121411468921,10.0818015595108,11.2518416298251,11.2243044217378,11.5191161344412,12.079457786631,11.0758088002419,13.4250393177174,10.7060733425184,13.1098727158,13.7617711301802,11.8651337196029,13.1683770700214,13.8574861357779,11.5285729493772,10.3326997798587,11.9945275844498,11.2963528065875,12.0343422372267,9.91244044360105,8.657115033456,11.1738369920931,11.2457213669379,4.75040931458113,11.9466845851566,10.9723212001224,12.2788758838815,9.74877354337674,10.4825011647596,12.1965595221993,9.55380847800962
"KP_N_YS",4.51332547373405,3.78193224706493,4.51129925600731,6.76596108294367,4.28066996532566,10.5163499060762,11.5884181245295,12.6085672501777,12.175144415167,11.248894753923,12.3104097852526,12.5729607376609,11.967366360122,12.8462527087586,9.76748747776032,12.336001402967,12.2035267969356,13.7383170638416,13.3356726648689,13.1237541734898,12.9966540968902,13.8861008036398,12.564012405721,11.0781263670199,13.6662769198023,13.6281981594352,13.1995991370683,11.8035511989449,11.5930732145186,13.2383389177218,12.8404872125423,13.6179979274996,13.4862487747665,12.0351882220621,13.1123855101659,8.98696146804314,12.5075205169719,12.3012641157058,12.4192530272843,10.3137673814899,12.9540345174102,9.9269205151708,10.9950670456398,11.304808152523,11.3022425433926,8.82442913170412,12.1505525170442,9.44030917364992,12.149289108786,10.2667156297602,9.10286762225072,9.83188779909648,10.2971374108391,13.1150635285245,11.5083232862333,11.9684414909573,11.4391450044555,13.8655814895239,13.581612141505,12.0459427046042,11.9345938843486,10.0354136149976,11.6237333055492,9.30871862923251,8.03513227179596,10.3489361660526,11.2932148689899,9.19341490049257,9.89286182169223,12.2011342752461,9.77910277079006,11.172024171472,11.205274497252,11.6499801177058,11.505736212412,11.5634428719214,12.5033793362612,10.7445040519335,12.5246803016777,13.6220113920954,12.2880087364612,13.1325227627244,13.7073773474373,11.5127573169226,10.9010848029828,12.1157894928869,10.3879820009757,11.8888986312976,4.1678552508051,10.6095270783645,10.5896258565269,10.6387504524947,4.99039244845024,11.3221907180979,9.11156066197774,12.4190776155641,8.91836013372115,10.5132663683428,11.9453133766241,9.23279070002029
"KS_1",4.29619692913498,3.65431938111413,4.44170104540793,8.33344487531847,4.45766322440993,10.8323417810055,11.0483815510276,12.442727215852,12.3766328528076,11.1818133244696,12.1680882243233,11.7906046769407,12.1602153896665,12.4307633683335,10.4719950777496,11.7246379465466,12.362117715196,13.6697917963569,13.3491789635173,13.509895707735,12.8513564561268,13.5853312137424,12.9284065444156,12.3184885179935,13.3112884032586,13.6485068099139,13.2759921833238,12.0153850717056,11.2074516962835,13.2858109621652,13.0944717407686,13.7177273984185,13.3698744338671,11.7062914333958,13.1752716217769,10.6858245272398,12.9136878237731,11.7617673280516,11.642477629369,8.98622558475865,12.4836941137788,10.2792804252187,11.2950308692342,10.7161620552603,11.4219011307396,8.68789852758117,10.3701668222675,9.22519288834268,9.83505478466622,10.5600173847258,8.39038937036253,11.0790923240743,10.0679954429313,12.9867233507457,11.0449842324418,11.8448675139996,11.4560842840651,13.9685839404423,13.6407302392218,12.1496518374483,11.8828605015322,10.0276414840129,12.6346962161093,8.36489104877716,8.79859148143928,10.3504256313404,10.9876247750076,10.4296715442824,10.1823750620667,12.8419607158322,10.5264406807357,11.0144637943502,11.3512564425922,11.8763824683514,12.0353939512303,11.879086718075,13.0079051975104,11.1352259966188,12.8830053686488,13.7353952051111,12.2676064925008,13.3766281301987,13.9086034288493,11.2741614709515,10.6718877669773,11.7842592986342,11.2942379434877,12.3182203360171,11.018459527463,10.3030115115608,11.5251008864756,11.5930514203142,4.76692005625579,11.4235512386481,10.505534169705,12.5853129206398,10.0339296380199,11.02832515903,11.7229871680859,10.3191058573982
"KU_19_19",4.23013582193236,3.65909390693893,4.34906205703977,7.03848585215749,4.43545044444621,9.56210615104092,11.8576611530785,12.8634273723462,11.9457521620261,11.908102089165,12.1568565784564,12.1726233531043,11.9989389313266,12.8760261406513,11.5071985268096,11.6768875859695,11.890939238337,13.3223844496831,13.2955045866372,13.6087283467404,12.6008816411557,13.6785859351366,13.1325800825288,12.234435897518,13.0451765432777,13.6804114470023,13.1737709210949,12.1135868219592,10.7765008212284,13.3098004106498,12.5867009952693,13.7998690824846,13.5848662112654,11.9934937420569,13.3486182923239,8.61431516532057,13.1521977045455,11.4479060332789,11.646594259156,10.1905235967918,12.2205519903173,9.60626254413797,11.4128738900775,11.1178961569814,10.6228179584744,8.01500877264229,10.7247277702481,9.18888860957646,10.7107782114077,9.43004316194893,8.08298789412239,10.6021260099803,10.0912462237949,12.6837944233744,10.0600090336309,12.9050417591101,10.4870716688965,13.9104222223336,13.8602570616882,12.0180738440434,11.9219596928174,10.0415931319782,11.6081769349273,8.2387569945655,7.16222490379957,9.39030776836343,10.3389067018213,10.0258498568557,9.86509457048692,12.7574668193615,10.362285047171,10.194327304522,10.7115357939081,11.4339400045809,12.049524794099,11.6377880337712,13.2076918915154,10.3505052589017,12.8140615275726,13.7213448808008,11.4628462726858,12.8764677871586,13.8623504504739,11.3609309689517,10.2826196429968,11.4409941248509,10.4429427197208,12.1568334779128,9.40261412110392,10.2262894618492,11.8933484780916,10.6482748565556,11.1027423093145,11.1252337463894,10.9940534737413,11.6704614923505,9.72336406849893,10.7866261954816,12.0141869191818,8.97840839788589
"KURAMOCHI",4.90274835867,3.84520092668052,5.51159150461841,9.14071715630938,4.71532574199654,10.9475691994069,12.1583434837383,12.6288184061076,10.968019548609,11.2169486952595,12.6825594678937,12.0770089069956,11.8558859581584,12.7039695327583,11.1166814535345,11.4926457429911,12.3797446912473,13.4818610493209,13.3242866995204,13.444655231554,13.1413793727288,13.8558457326121,13.0134777173138,11.6297711162962,13.4205117442834,13.5387055740953,13.2345216199406,10.8502700287182,11.7783886298814,12.9803066401931,12.3677258223011,13.8153685303023,13.2986722329092,10.6315017124799,12.9114431296095,10.4446521460939,13.0553447683563,11.1420671125644,11.8939176180593,10.0739887561425,12.4735874012238,10.3970902290542,11.3480662643633,10.7725563477331,11.6775314690609,9.12068564350377,11.4316755723349,9.87320712925169,9.60975135647101,10.580033006221,9.57076738745948,10.9726388622804,9.53371532402349,12.4813028916579,11.4851909935436,11.0908496440731,11.7220839251088,13.5798860761583,13.8575080588152,11.7087516860769,12.0204620006079,10.3381610288516,12.0720422261953,8.35952851268287,9.51160294632658,9.92007455623164,10.3525494453755,10.4016203330772,9.57079973071609,12.61079233123,11.2929561483907,10.771137483179,9.9803908220994,12.3444479818336,11.9358968815906,10.7518899523158,12.6769540673554,11.3704540036192,12.8791583577171,13.9609146007617,11.5210700397513,13.2757021806511,13.9597382745335,10.806474402549,10.4852702730346,11.5516195325508,10.76243869885,11.2089080489615,11.2148254492592,11.7937765480037,11.9431383462168,9.13641159031344,11.513363581966,11.6637931082644,10.5874646504835,12.5834340338912,8.90455499247661,11.3886060223252,11.4649123151893,9.87913078175489
"KYSE_140",4.57861579860616,3.59358722535891,5.01277656931483,7.56249222773604,6.00260180905574,10.7076108355677,11.7800522264891,12.9034596829134,11.4077532850727,12.0307365837803,12.2754597509674,11.6648406424,12.4777202248794,12.4168392492897,11.3968299389584,12.0342753750474,11.4777675638644,13.3947785340735,13.1262951945089,13.3193613674626,13.2042677614111,13.4693211584461,13.3151024281411,10.9521991416982,13.0994683989918,13.6938510084269,13.2729073715599,11.9775559650594,11.2847954717479,13.1764727352744,12.5907765610891,13.8836346193249,13.1933861019186,11.874104448698,12.8930081375984,9.66480340964048,13.0370890387772,11.7304553722199,11.9789414375147,10.5745078138981,12.9801161279924,10.2008423963667,11.8344669483914,11.4527115909079,11.4511344232971,8.87797932762633,11.2531722083423,9.84826766033808,9.75520789960678,9.91130957082603,9.66422322759376,10.3348376931863,9.76627487849357,12.4646147201577,10.962890205286,11.2098626009601,11.6603852707684,13.8630935113756,13.6578528155059,11.7927896271657,12.1706234543415,10.4035461461633,12.3891616206303,9.39010997098345,8.63760072981621,10.346123867633,10.8336471530252,9.73245039115999,10.5076404592349,12.745411220887,10.8489121254051,10.4635020464034,10.4316592728899,11.9832696985282,12.1401349840586,11.5041879842925,12.9270890054878,11.2275870581787,12.3704537293307,13.8940813398971,11.7144453511327,13.2853922088215,13.9111793094989,11.123095191218,10.4184524340057,12.1413305108603,11.184594068952,11.8028789878277,10.5280174798431,11.017153460092,10.4159191536669,10.3466744258852,12.087028687815,11.3844863205437,10.2142668248161,12.5730423264108,10.1668484074481,10.4001344198354,11.6143579183299,9.38245227537302
